X Y Z VX VY VZ
1288.7203596000354 2027.8345747414749 2545.0121359701634 0 0 0
1289.010037102377 2027.6504511413973 2545.0121359701634 0 0 0
1289.2996882983914 2027.466286160698 2545.0121359701634 0 0 0
1289.5893131821667 2027.2820798031364 2545.0121359701634 0 0 0
1289.8789117477936 2027.097832072471 2545.0121359701634 0 0 0
1290.1684839893605 2026.9135429724618 2545.0121359701634 0 0 0
1290.4580299009585 2026.7292125068705 2545.0121359701634 0 0 0
1290.7475494766786 2026.5448406794585 2545.0121359701634 0 0 0
1291.0370427106122 2026.3604274939887 2545.0121359701634 0 0 0
1291.3265095968504 2026.1759729542246 2545.0121359701634 0 0 0
1291.615950129487 2025.9914770639302 2545.0121359701634 0 0 0
1291.9053643026143 2025.8069398268713 2545.0121359701634 0 0 0
1292.194752110326 2025.6223612468136 2545.0121359701634 0 0 0
1292.4841135467163 2025.437741327524 2545.0121359701634 0 0 0
1292.7734486058796 2025.253080072771 2545.0121359701634 0 0 0
1293.0627572819117 2025.0683774863217 2545.0121359701634 0 0 0
1293.352039568908 2024.8836335719463 2545.0121359701634 0 0 0
1293.641295460964 2024.698848333416 2545.0121359701634 0 0 0
1293.9305249521783 2024.5140217745006 2545.0121359701634 0 0 0
1294.219728036647 2024.3291538989727 2545.0121359701634 0 0 0
1294.5089047084678 2024.1442447106053 2545.0121359701634 0 0 0
1294.7980549617398 2023.959294213171 2545.0121359701634 0 0 0
1295.087178790562 2023.7743024104457 2545.0121359701634 0 0 0
1295.3762761890332 2023.5892693062042 2545.0121359701634 0 0 0
1295.6653471512543 2023.404194904222 2545.0121359701634 0 0 0
1295.9543916713253 2023.219079208277 2545.0121359701634 0 0 0
1296.2434097433475 2023.0339222221469 2545.0121359701634 0 0 0
1296.5324013614227 2022.84872394961 2545.0121359701634 0 0 0
1296.8213665196529 2022.6634843944464 2545.0121359701634 0 0 0
1297.1103052121412 2022.4782035604362 2545.0121359701634 0 0 0
1297.3992174329906 2022.2928814513605 2545.0121359701634 0 0 0
1297.6881031763048 2022.107518071002 2545.0121359701634 0 0 0
1297.9769624361884 2021.9221134231427 2545.0121359701634 0 0 0
1298.2657952067466 2021.7366675115672 2545.0121359701634 0 0 0
1298.5546014820843 2021.5511803400595 2545.0121359701634 0 0 0
1298.8433812563076 2021.3656519124056 2545.0121359701634 0 0 0
1299.1321345235233 2021.1800822323917 2545.0121359701634 0 0 0
1270.2256502847936 2039.0421607275382 2545.3553512494364 0 0 0
1270.5169290595634 2038.860679114419 2545.3553512494364 0 0 0
1270.808181905416 2038.6791558918987 2545.3553512494364 0 0 0
1271.0994088164084 2038.497591063681 2545.3553512494364 0 0 0
1271.3906097865963 2038.315984633472 2545.3553512494364 0 0 0
1271.6817848100368 2038.1343366049778 2545.3553512494364 0 0 0
1271.9729338807883 2037.952646981905 2545.3553512494364 0 0 0
1272.264056992908 2037.7709157679622 2545.3553512494364 0 0 0
1272.555154140456 2037.589142966858 2545.3553512494364 0 0 0
1272.8462253174905 2037.4073285823015 2545.3553512494364 0 0 0
1273.1372705180706 2037.2254726180042 2545.3553512494364 0 0 0
1273.4282897362586 2037.0435750776765 2545.3553512494364 0 0 0
1273.7192829661137 2036.861635965031 2545.3553512494364 0 0 0
1274.0102502016975 2036.6796552837811 2545.3553512494364 0 0 0
1274.3011914370725 2036.4976330376403 2545.3553512494364 0 0 0
1274.5921066663009 2036.3155692303233 2545.3553512494364 0 0 0
1274.882995883445 2036.1334638655458 2545.3553512494364 0 0 0
1275.1738590825694 2035.9513169470242 2545.3553512494364 0 0 0
1275.4646962577372 2035.7691284784757 2545.3553512494364 0 0 0
1275.755507403013 2035.5868984636186 2545.3553512494364 0 0 0
1276.0462925124627 2035.4046269061716 2545.3553512494364 0 0 0
1276.337051580151 2035.2223138098552 2545.3553512494364 0 0 0
1276.6277846001447 2035.0399591783894 2545.3553512494364 0 0 0
1276.9184915665103 2034.8575630154955 2545.3553512494364 0 0 0
1277.2091724733145 2034.675125324897 2545.3553512494364 0 0 0
1277.4998273146257 2034.492646110316 2545.3553512494364 0 0 0
1277.790456084512 2034.3101253754767 2545.3553512494364 0 0 0
1278.0810587770416 2034.127563124105 2545.3553512494364 0 0 0
1278.3716353862847 2033.9449593599254 2545.3553512494364 0 0 0
1278.6621859063112 2033.7623140866654 2545.3553512494364 0 0 0
1278.95271033119 2033.5796273080523 2545.3553512494364 0 0 0
1279.243208654994 2033.3968990278138 2545.3553512494364 0 0 0
1279.5336808717936 2033.2141292496797 2545.3553512494364 0 0 0
1279.8241269756606 2033.0313179773798 2545.3553512494364 0 0 0
1280.1145469606683 2032.8484652146446 2545.3553512494364 0 0 0
1280.4049408208891 2032.6655709652066 2545.3553512494364 0 0 0
1280.6953085503974 2032.4826352327973 2545.3553512494364 0 0 0
1280.9856501432666 2032.299658021151 2545.3553512494364 0 0 0
1281.2759655935713 2032.1166393340013 2545.3553512494364 0 0 0
1281.566254895387 2031.9335791750834 2545.3553512494364 0 0 0
1281.8565180427897 2031.7504775481334 2545.3553512494364 0 0 0
1282.1467550298548 2031.5673344568886 2545.3553512494364 0 0 0
1282.43696585066 2031.3841499050855 2545.3553512494364 0 0 0
1282.7271504992825 2031.200923896463 2545.3553512494364 0 0 0
1283.0173089697992 2031.017656434761 2545.3553512494364 0 0 0
1283.3074412562898 2030.8343475237186 2545.3553512494364 0 0 0
1283.5975473528326 2030.6509971670773 2545.3553512494364 0 0 0
1283.8876272535067 2030.4676053685796 2545.3553512494364 0 0 0
1284.1776809523933 2030.2841721319671 2545.3553512494364 0 0 0
1284.4677084435714 2030.100697460984 2545.3553512494364 0 0 0
1284.7577097211235 2029.9171813593746 2545.3553512494364 0 0 0
1285.0476847791303 2029.7336238308835 2545.3553512494364 0 0 0
1285.3376336116737 2029.5500248792578 2545.3553512494364 0 0 0
1285.6275562128378 2029.3663845082438 2545.3553512494364 0 0 0
1285.9174525767044 2029.182702721589 2545.3553512494364 0 0 0
1286.2073226973573 2028.998979523043 2545.3553512494364 0 0 0
1286.4971665688818 2028.8152149163543 2545.3553512494364 0 0 0
1286.7869841853621 2028.6314089052732 2545.3553512494364 0 0 0
1287.0767755408833 2028.4475614935518 2545.3553512494364 0 0 0
1287.3665406295318 2028.263672684941 2545.3553512494364 0 0 0
1287.6562794453937 2028.0797424831944 2545.3553512494364 0 0 0
1287.945991982556 2027.8957708920655 2545.3553512494364 0 0 0
1288.2356782351064 2027.711757915308 2545.3553512494364 0 0 0
1288.5253381971324 2027.5277035566787 2545.3553512494364 0 0 0
1288.8149718627235 2027.3436078199327 2545.3553512494364 0 0 0
1289.1045792259683 2027.1594707088273 2545.3553512494364 0 0 0
1289.394160280956 2026.975292227121 2545.3553512494364 0 0 0
1289.6837150217775 2026.7910723785717 2545.3553512494364 0 0 0
1289.9732434425232 2026.6068111669392 2545.3553512494364 0 0 0
1290.262745537284 2026.4225085959845 2545.3553512494364 0 0 0
1290.5522213001527 2026.2381646694685 2545.3553512494364 0 0 0
1290.8416707252209 2026.0537793911528 2545.3553512494364 0 0 0
1291.131093806581 2025.8693527648015 2545.3553512494364 0 0 0
1291.4204905383276 2025.6848847941772 2545.3553512494364 0 0 0
1291.709860914554 2025.5003754830454 2545.3553512494364 0 0 0
1291.9992049293542 2025.3158248351713 2545.3553512494364 0 0 0
1292.2885225768243 2025.131232854321 2545.3553512494364 0 0 0
1292.5778138510589 2024.9465995442627 2545.3553512494364 0 0 0
1292.8670787461544 2024.761924908763 2545.3553512494364 0 0 0
1293.156317256208 2024.577208951591 2545.3553512494364 0 0 0
1293.4455293753158 2024.3924516765178 2545.3553512494364 0 0 0
1293.7347150975768 2024.2076530873123 2545.3553512494364 0 0 0
1294.0238744170883 2024.022813187747 2545.3553512494364 0 0 0
1294.313007327949 2023.837931981594 2545.3553512494364 0 0 0
1294.602113824259 2023.6530094726254 2545.3553512494364 0 0 0
1294.8911939001177 2023.4680456646163 2545.3553512494364 0 0 0
1295.1802475496252 2023.2830405613413 2545.3553512494364 0 0 0
1295.4692747668832 2023.097994166575 2545.3553512494364 0 0 0
1295.7582755459928 2022.9129064840952 2545.3553512494364 0 0 0
1296.0472498810557 2022.7277775176783 2545.3553512494364 0 0 0
1296.3361977661748 2022.542607271103 2545.3553512494364 0 0 0
1296.6251191954532 2022.3573957481478 2545.3553512494364 0 0 0
1296.9140141629946 2022.1721429525928 2545.3553512494364 0 0 0
1297.202882662903 2021.9868488882187 2545.3553512494364 0 0 0
1297.4917246892833 2021.801513558807 2545.3553512494364 0 0 0
1297.7805402362405 2021.61613696814 2545.3553512494364 0 0 0
1298.069329297881 2021.4307191200007 2545.3553512494364 0 0 0
1298.3580918683108 2021.2452600181732 2545.3553512494364 0 0 0
1298.646827941636 2021.059759666443 2545.3553512494364 0 0 0
1298.9355375119653 2020.8742180685952 2545.3553512494364 0 0 0
1270.0333726606102 2038.733505188905 2545.698514582682 0 0 0
1270.324607343694 2038.5520510471672 2545.698514582682 0 0 0
1270.6158161017852 2038.370555302327 2545.698514582682 0 0 0
1270.9069989289421 2038.1890179580873 2545.698514582682 0 0 0
1271.1981558192213 2038.0074390181537 2545.698514582682 0 0 0
1271.4892867666808 2037.8258184862316 2545.698514582682 0 0 0
1271.7803917653798 2037.6441563660273 2545.698514582682 0 0 0
1272.0714708093765 2037.462452661249 2545.698514582682 0 0 0
1272.3625238927314 2037.280707375604 2545.698514582682 0 0 0
1272.6535510095043 2037.0989205128017 2545.698514582682 0 0 0
1272.9445521537552 2036.9170920765525 2545.698514582682 0 0 0
1273.2355273195467 2036.7352220705664 2545.698514582682 0 0 0
1273.5264765009392 2036.5533104985552 2545.698514582682 0 0 0
1273.8173996919954 2036.3713573642322 2545.698514582682 0 0 0
1274.1082968867786 2036.18936267131 2545.698514582682 0 0 0
1274.3991680793517 2036.0073264235027 2545.698514582682 0 0 0
1274.690013263778 2035.8252486245258 2545.698514582682 0 0 0
1274.980832434123 2035.6431292780949 2545.698514582682 0 0 0
1275.2716255844507 2035.4609683879264 2545.698514582682 0 0 0
1275.562392708827 2035.2787659577384 2545.698514582682 0 0 0
1275.8531338013179 2035.0965219912493 2545.698514582682 0 0 0
1276.1438488559893 2034.9142364921781 2545.698514582682 0 0 0
1276.4345378669093 2034.731909464245 2545.698514582682 0 0 0
1276.7252008281448 2034.5495409111707 2545.698514582682 0 0 0
1277.0158377337639 2034.3671308366777 2545.698514582682 0 0 0
1277.3064485778355 2034.1846792444878 2545.698514582682 0 0 0
1277.5970333544285 2034.002186138325 2545.698514582682 0 0 0
1277.8875920576124 2033.819651521914 2545.698514582682 0 0 0
1278.178124681458 2033.637075398979 2545.698514582682 0 0 0
1278.4686312200363 2033.454457773247 2545.698514582682 0 0 0
1278.759111667417 2033.2717986484445 2545.698514582682 0 0 0
1279.049566017674 2033.089098028299 2545.698514582682 0 0 0
1279.3399942648782 2032.9063559165395 2545.698514582682 0 0 0
1279.6303964031026 2032.7235723168953 2545.698514582682 0 0 0
1279.9207724264218 2032.5407472330965 2545.698514582682 0 0 0
1280.2111223289082 2032.3578806688745 2545.698514582682 0 0 0
1280.5014461046378 2032.174972627961 2545.698514582682 0 0 0
1280.7917437476847 2031.992023114089 2545.698514582682 0 0 0
1281.0820152521242 2031.8090321309921 2545.698514582682 0 0 0
1281.372260612033 2031.6259996824047 2545.698514582682 0 0 0
1281.662479821488 2031.4429257720622 2545.698514582682 0 0 0
1281.952672874565 2031.2598104037015 2545.698514582682 0 0 0
1282.2428397653434 2031.0766535810583 2545.698514582682 0 0 0
1282.5329804879004 2030.8934553078716 2545.698514582682 0 0 0
1282.8230950363145 2030.7102155878797 2545.698514582682 0 0 0
1283.1131834046662 2030.5269344248222 2545.698514582682 0 0 0
1283.4032455870345 2030.3436118224395 2545.698514582682 0 0 0
1283.6932815774992 2030.160247784473 2545.698514582682 0 0 0
1283.9832913701428 2029.9768423146647 2545.698514582682 0 0 0
1284.273274959045 2029.7933954167581 2545.698514582682 0 0 0
1284.5632323382893 2029.6099070944963 2545.698514582682 0 0 0
1284.8531635019572 2029.4263773516238 2545.698514582682 0 0 0
1285.1430684441314 2029.2428061918872 2545.698514582682 0 0 0
1285.432947158897 2029.059193619032 2545.698514582682 0 0 0
1285.722799640337 2028.8755396368051 2545.698514582682 0 0 0
1286.0126258825353 2028.6918442489555 2545.698514582682 0 0 0
1286.302425879579 2028.5081074592315 2545.698514582682 0 0 0
1286.5921996255527 2028.3243292713826 2545.698514582682 0 0 0
1286.8819471145425 2028.1405096891601 2545.698514582682 0 0 0
1287.171668340636 2027.956648716315 2545.698514582682 0 0 0
1287.4613632979194 2027.7727463565993 2545.698514582682 0 0 0
1287.7510319804812 2027.5888026137668 2545.698514582682 0 0 0
1288.04067438241 2027.4048174915706 2545.698514582682 0 0 0
1288.330290497794 2027.2207909937665 2545.698514582682 0 0 0
1288.6198803207237 2027.0367231241091 2545.698514582682 0 0 0
1288.9094438452885 2026.8526138863554 2545.698514582682 0 0 0
1289.1989810655784 2026.668463284263 2545.698514582682 0 0 0
1289.4884919756857 2026.4842713215896 2545.698514582682 0 0 0
1289.7779765697012 2026.3000380020944 2545.698514582682 0 0 0
1290.067434841717 2026.1157633295375 2545.698514582682 0 0 0
1290.3568667858262 2025.9314473076793 2545.698514582682 0 0 0
1290.6462723961222 2025.7470899402813 2545.698514582682 0 0 0
1290.9356516666978 2025.562691231106 2545.698514582682 0 0 0
1291.2250045916483 2025.3782511839167 2545.698514582682 0 0 0
1291.514331165068 2025.1937698024774 2545.698514582682 0 0 0
1291.8036313810521 2025.0092470905533 2545.698514582682 0 0 0
1292.0929052336974 2024.8246830519097 2545.698514582682 0 0 0
1292.3821527170992 2024.6400776903138 2545.698514582682 0 0 0
1292.6713738253552 2024.4554310095323 2545.698514582682 0 0 0
1292.9605685525632 2024.270743013334 2545.698514582682 0 0 0
1293.2497368928202 2024.086013705488 2545.698514582682 0 0 0
1293.5388788402263 2023.9012430897642 2545.698514582682 0 0 0
1293.8279943888795 2023.7164311699335 2545.698514582682 0 0 0
1294.1170835328794 2023.531577949768 2545.698514582682 0 0 0
1294.4061462663271 2023.3466834330388 2545.698514582682 0 0 0
1294.6951825833228 2023.1617476235208 2545.698514582682 0 0 0
1294.9841924779676 2022.9767705249878 2545.698514582682 0 0 0
1295.2731759443639 2022.7917521412144 2545.698514582682 0 0 0
1295.5621329766138 2022.6066924759766 2545.698514582682 0 0 0
1295.8510635688199 2022.4215915330515 2545.698514582682 0 0 0
1296.1399677150862 2022.2364493162165 2545.698514582682 0 0 0
1296.4288454095163 2022.0512658292496 2545.698514582682 0 0 0
1296.717696646215 2021.8660410759305 2545.698514582682 0 0 0
1297.0065214192875 2021.6807750600394 2545.698514582682 0 0 0
1297.295319722839 2021.4954677853573 2545.698514582682 0 0 0
1297.584091550976 2021.310119255665 2545.698514582682 0 0 0
1297.872836897805 2021.1247294747463 2545.698514582682 0 0 0
1298.1615557574332 2020.939298446384 2545.698514582682 0 0 0
1298.4502481239683 2020.753826174363 2545.698514582682 0 0 0
1298.7389139915192 2020.5683126624679 2545.698514582682 0 0 0
1269.8410691173785 2038.4248080434659 2546.0416259628964 0 0 0
1270.1322597028325 2038.2433813768127 2546.0416259628964 0 0 0
1270.4234243672195 2038.0619131133565 2546.0416259628964 0 0 0
1270.7145631045985 2037.8804032567996 2546.0416259628964 0 0 0
1271.005675909027 2037.6988518108471 2546.0416259628964 0 0 0
1271.2967627745638 2037.5172587792038 2546.0416259628964 0 0 0
1271.5878236952694 2037.3356241655756 2546.0416259628964 0 0 0
1271.8788586652026 2037.1539479736696 2546.0416259628964 0 0 0
1272.169867678425 2036.9722302071932 2546.0416259628964 0 0 0
1272.460850728997 2036.7904708698547 2546.0416259628964 0 0 0
1272.7518078109797 2036.6086699653645 2546.0416259628964 0 0 0
1273.0427389184365 2036.4268274974315 2546.0416259628964 0 0 0
1273.3336440454289 2036.2449434697673 2546.0416259628964 0 0 0
1273.6245231860203 2036.0630178860845 2546.0416259628964 0 0 0
1273.9153763342747 2035.881050750095 2546.0416259628964 0 0 0
1274.2062034842563 2035.6990420655127 2546.0416259628964 0 0 0
1274.497004630029 2035.5169918360523 2546.0416259628964 0 0 0
1274.78777976566 2035.3349000654284 2546.0416259628964 0 0 0
1275.078528885213 2035.1527667573578 2546.0416259628964 0 0 0
1275.3692519827553 2034.9705919155574 2546.0416259628964 0 0 0
1275.659949052354 2034.7883755437451 2546.0416259628964 0 0 0
1275.950620088076 2034.6061176456396 2546.0416259628964 0 0 0
1276.2412650839897 2034.42381822496 2546.0416259628964 0 0 0
1276.5318840341633 2034.2414772854268 2546.0416259628964 0 0 0
1276.8224769326657 2034.0590948307622 2546.0416259628964 0 0 0
1277.1130437735667 2033.8766708646872 2546.0416259628964 0 0 0
1277.4035845509363 2033.694205390925 2546.0416259628964 0 0 0
1277.6940992588447 2033.5116984131996 2546.0416259628964 0 0 0
1277.9845878913638 2033.3291499352356 2546.0416259628964 0 0 0
1278.275050442565 2033.1465599607584 2546.0416259628964 0 0 0
1278.5654869065195 2032.9639284934944 2546.0416259628964 0 0 0
1278.8558972773017 2032.7812555371704 2546.0416259628964 0 0 0
1279.1462815489836 2032.598541095515 2546.0416259628964 0 0 0
1279.436639715639 2032.4157851722568 2546.0416259628964 0 0 0
1279.7269717713432 2032.2329877711254 2546.0416259628964 0 0 0
1280.01727771017 2032.0501488958516 2546.0416259628964 0 0 0
1280.3075575261958 2031.8672685501665 2546.0416259628964 0 0 0
1280.597811213496 2031.6843467378026 2546.0416259628964 0 0 0
1280.8880387661463 2031.5013834624929 2546.0416259628964 0 0 0
1281.178240178225 2031.3183787279713 2546.0416259628964 0 0 0
1281.4684154438091 2031.1353325379723 2546.0416259628964 0 0 0
1281.7585645569761 2030.9522448962327 2546.0416259628964 0 0 0
1282.0486875118056 2030.7691158064877 2546.0416259628964 0 0 0
1282.3387843023763 2030.585945272475 2546.0416259628964 0 0 0
1282.628854922767 2030.4027332979333 2546.0416259628964 0 0 0
1282.9188993670593 2030.219479886601 2546.0416259628964 0 0 0
1283.2089176293334 2030.0361850422178 2546.0416259628964 0 0 0
1283.4989097036698 2029.8528487685253 2546.0416259628964 0 0 0
1283.7888755841518 2029.669471069264 2546.0416259628964 0 0 0
1284.0788152648602 2029.4860519481774 2546.0416259628964 0 0 0
1284.3687287398789 2029.302591409008 2546.0416259628964 0 0 0
1284.658616003291 2029.1190894554998 2546.0416259628964 0 0 0
1284.9484770491797 2028.9355460913982 2546.0416259628964 0 0 0
1285.238311871631 2028.751961320449 2546.0416259628964 0 0 0
1285.5281204647288 2028.568335146398 2546.0416259628964 0 0 0
1285.8179028225582 2028.3846675729942 2546.0416259628964 0 0 0
1286.1076589392067 2028.2009586039844 2546.0416259628964 0 0 0
1286.39738880876 2028.0172082431181 2546.0416259628964 0 0 0
1286.6870924253053 2027.8334164941461 2546.0416259628964 0 0 0
1286.9767697829304 2027.6495833608185 2546.0416259628964 0 0 0
1287.2664208757237 2027.4657088468873 2546.0416259628964 0 0 0
1287.5560456977735 2027.2817929561054 2546.0416259628964 0 0 0
1287.8456442431695 2027.097835692225 2546.0416259628964 0 0 0
1288.135216506001 2026.9138370590017 2546.0416259628964 0 0 0
1288.4247624803593 2026.7297970601896 2546.0416259628964 0 0 0
1288.7142821603347 2026.5457156995449 2546.0416259628964 0 0 0
1289.003775540018 2026.3615929808248 2546.0416259628964 0 0 0
1289.2932426135028 2026.1774289077862 2546.0416259628964 0 0 0
1289.5826833748802 2025.9932234841879 2546.0416259628964 0 0 0
1289.8720978182434 2025.8089767137894 2546.0416259628964 0 0 0
1290.1614859376866 2025.6246886003507 2546.0416259628964 0 0 0
1290.4508477273039 2025.4403591476325 2546.0416259628964 0 0 0
1290.740183181189 2025.2559883593972 2546.0416259628964 0 0 0
1291.0294922934384 2025.0715762394066 2546.0416259628964 0 0 0
1291.318775058147 2024.8871227914249 2546.0416259628964 0 0 0
1291.6080314694107 2024.7026280192163 2546.0416259628964 0 0 0
1291.8972615213274 2024.5180919265458 2546.0416259628964 0 0 0
1292.1864652079937 2024.3335145171802 2546.0416259628964 0 0 0
1292.4756425235078 2024.1488957948852 2546.0416259628964 0 0 0
1292.764793461968 2023.964235763429 2546.0416259628964 0 0 0
1293.053918017473 2023.779534426581 2546.0416259628964 0 0 0
1293.3430161841234 2023.5947917881094 2546.0416259628964 0 0 0
1293.6320879560178 2023.4100078517852 2546.0416259628964 0 0 0
1293.9211333272572 2023.2251826213794 2546.0416259628964 0 0 0
1294.2101522919434 2023.0403161006634 2546.0416259628964 0 0 0
1294.4991448441774 2022.8554082934106 2546.0416259628964 0 0 0
1294.7881109780612 2022.6704592033948 2546.0416259628964 0 0 0
1295.0770506876984 2022.4854688343896 2546.0416259628964 0 0 0
1295.3659639671914 2022.300437190171 2546.0416259628964 0 0 0
1295.6548508106443 2022.1153642745148 2546.0416259628964 0 0 0
1295.9437112121618 2021.9302500911986 2546.0416259628964 0 0 0
1296.2325451658483 2021.7450946439994 2546.0416259628964 0 0 0
1296.5213526658094 2021.5598979366964 2546.0416259628964 0 0 0
1296.8101337061514 2021.3746599730691 2546.0416259628964 0 0 0
1297.0988882809802 2021.1893807568981 2546.0416259628964 0 0 0
1297.3876163844034 2021.0040602919637 2546.0416259628964 0 0 0
1297.6763180105283 2020.818698582049 2546.0416259628964 0 0 0
1297.9649931534632 2020.633295630936 2546.0416259628964 0 0 0
1298.2536418073162 2020.4478514424093 2546.0416259628964 0 0 0
1298.5422639661974 2020.262366020253 2546.0416259628964 0 0 0
1269.648739659023 2038.1160692975202 2546.3846853830782 0 0 0
1269.9398861409045 2037.9346701096542 2546.3846853830782 0 0 0
1270.2310067056449 2037.7532293312854 2546.3846853830782 0 0 0
1270.5221013473044 2037.5717469661156 2546.3846853830782 0 0 0
1270.8131700599413 2037.3902230178494 2546.3846853830782 0 0 0
1271.104212837615 2037.208657490191 2546.3846853830782 0 0 0
1271.395229674387 2037.0270503868453 2546.3846853830782 0 0 0
1271.6862205643172 2036.8454017115196 2546.3846853830782 0 0 0
1271.977185501468 2036.6637114679202 2546.3846853830782 0 0 0
1272.2681244799007 2036.481979659755 2546.3846853830782 0 0 0
1272.5590374936771 2036.3002062907337 2546.3846853830782 0 0 0
1272.8499245368619 2036.118391364565 2546.3846853830782 0 0 0
1273.1407856035173 2035.9365348849599 2546.3846853830782 0 0 0
1273.4316206877074 2035.7546368556298 2546.3846853830782 0 0 0
1273.7224297834975 2035.5726972802868 2546.3846853830782 0 0 0
1274.0132128849525 2035.390716162644 2546.3846853830782 0 0 0
1274.3039699861372 2035.208693506415 2546.3846853830782 0 0 0
1274.5947010811194 2035.0266293153147 2546.3846853830782 0 0 0
1274.8854061639643 2034.844523593059 2546.3846853830782 0 0 0
1275.1760852287396 2034.662376343364 2546.3846853830782 0 0 0
1275.4667382695134 2034.4801875699472 2546.3846853830782 0 0 0
1275.7573652803537 2034.2979572765266 2546.3846853830782 0 0 0
1276.0479662553296 2034.1156854668213 2546.3846853830782 0 0 0
1276.3385411885106 2033.9333721445505 2546.3846853830782 0 0 0
1276.6290900739657 2033.7510173134363 2546.3846853830782 0 0 0
1276.9196129057664 2033.5686209771989 2546.3846853830782 0 0 0
1277.2101096779832 2033.386183139561 2546.3846853830782 0 0 0
1277.5005803846873 2033.2037038042463 2546.3846853830782 0 0 0
1277.7910250199511 2033.0211829749783 2546.3846853830782 0 0 0
1278.0814435778477 2032.8386206554824 2546.3846853830782 0 0 0
1278.3718360524485 2032.656016849484 2546.3846853830782 0 0 0
1278.6622024378291 2032.4733715607097 2546.3846853830782 0 0 0
1278.9525427280626 2032.2906847928873 2546.3846853830782 0 0 0
1279.2428569172232 2032.1079565497448 2546.3846853830782 0 0 0
1279.5331449993873 2031.9251868350113 2546.3846853830782 0 0 0
1279.82340696863 2031.7423756524172 2546.3846853830782 0 0 0
1280.113642819028 2031.5595230056927 2546.3846853830782 0 0 0
1280.4038525446576 2031.3766288985698 2546.3846853830782 0 0 0
1280.6940361395962 2031.1936933347813 2546.3846853830782 0 0 0
1280.9841935979218 2031.0107163180603 2546.3846853830782 0 0 0
1281.2743249137136 2030.8276978521408 2546.3846853830782 0 0 0
1281.5644300810488 2030.644637940759 2546.3846853830782 0 0 0
1281.8545090940088 2030.4615365876489 2546.3846853830782 0 0 0
1282.1445619466726 2030.278393796549 2546.3846853830782 0 0 0
1282.4345886331203 2030.095209571196 2546.3846853830782 0 0 0
1282.724589147434 2029.9119839153286 2546.3846853830782 0 0 0
1283.0145634836952 2029.728716832686 2546.3846853830782 0 0 0
1283.304511635985 2029.5454083270088 2546.3846853830782 0 0 0
1283.5944335983877 2029.3620584020373 2546.3846853830782 0 0 0
1283.8843293649848 2029.1786670615138 2546.3846853830782 0 0 0
1284.1741989298616 2028.995234309181 2546.3846853830782 0 0 0
1284.4640422871016 2028.8117601487818 2546.3846853830782 0 0 0
1284.7538594307894 2028.6282445840613 2546.3846853830782 0 0 0
1285.0436503550113 2028.4446876187644 2546.3846853830782 0 0 0
1285.3334150538526 2028.261089256637 2546.3846853830782 0 0 0
1285.623153521399 2028.0774495014268 2546.3846853830782 0 0 0
1285.9128657517388 2027.8937683568806 2546.3846853830782 0 0 0
1286.202551738959 2027.710045826747 2546.3846853830782 0 0 0
1286.4922114771473 2027.5262819147763 2546.3846853830782 0 0 0
1286.7818449603928 2027.3424766247183 2546.3846853830782 0 0 0
1287.0714521827845 2027.1586299603239 2546.3846853830782 0 0 0
1287.3610331384114 2026.9747419253456 2546.3846853830782 0 0 0
1287.6505878213645 2026.7908125235354 2546.3846853830782 0 0 0
1287.940116225734 2026.606841758648 2546.3846853830782 0 0 0
1288.2296183456117 2026.422829634437 2546.3846853830782 0 0 0
1288.519094175089 2026.238776154658 2546.3846853830782 0 0 0
1288.808543708258 2026.0546813230678 2546.3846853830782 0 0 0
1289.0979669392125 2025.8705451434225 2546.3846853830782 0 0 0
1289.3873638620448 2025.6863676194805 2546.3846853830782 0 0 0
1289.6767344708492 2025.5021487550007 2546.3846853830782 0 0 0
1289.9660787597206 2025.3178885537423 2546.3846853830782 0 0 0
1290.2553967227539 2025.133587019466 2546.3846853830782 0 0 0
1290.5446883540437 2024.9492441559328 2546.3846853830782 0 0 0
1290.8339536476874 2024.7648599669046 2546.3846853830782 0 0 0
1291.123192597781 2024.5804344561448 2546.3846853830782 0 0 0
1291.4124051984215 2024.3959676274171 2546.3846853830782 0 0 0
1291.7015914437072 2024.2114594844859 2546.3846853830782 0 0 0
1291.9907513277358 2024.0269100311173 2546.3846853830782 0 0 0
1292.2798848446062 2023.8423192710766 2546.3846853830782 0 0 0
1292.568991988418 2023.6576872081314 2546.3846853830782 0 0 0
1292.8580727532703 2023.4730138460504 2546.3846853830782 0 0 0
1293.1471271332646 2023.2882991886013 2546.3846853830782 0 0 0
1293.436155122501 2023.1035432395545 2546.3846853830782 0 0 0
1293.725156715081 2022.9187460026808 2546.3846853830782 0 0 0
1294.0141319051072 2022.7339074817503 2546.3846853830782 0 0 0
1294.3030806866818 2022.5490276805365 2546.3846853830782 0 0 0
1294.5920030539073 2022.3641066028122 2546.3846853830782 0 0 0
1294.8808990008888 2022.1791442523509 2546.3846853830782 0 0 0
1295.1697685217289 2021.9941406329274 2546.3846853830782 0 0 0
1295.458611610533 2021.8090957483175 2546.3846853830782 0 0 0
1295.7474282614064 2021.6240096022977 2546.3846853830782 0 0 0
1296.0362184684545 2021.438882198645 2546.3846853830782 0 0 0
1296.3249822257842 2021.2537135411374 2546.3846853830782 0 0 0
1296.613719527502 2021.0685036335544 2546.3846853830782 0 0 0
1296.9024303677154 2020.8832524796755 2546.3846853830782 0 0 0
